reviewId,text
ChZDSUhNMG9nS0VJQ0FnSURBeGJ5aEdREAE,Really good vegan food!
ChdDSUhNMG9nS0VJQ0FnSUN3a29lTGtnRRAB,Overrated
ChdDSUhNMG9nS0VJQ0FnSUNnaU5tZnNRRRAB,Great vegan gourmet comfort food!
ChZDSUhNMG9nS0VJQ0FnSURncVl2ZkhnEAE,Amazing.
ChZDSUhNMG9nS0VJQ0FnSUNna01YZlRBEAE,Best vegan food in Omaha hands down! Great locale and fantastic seasonal menu. Try their cashew cheese it's delicious. I hope they expand more places because their restaurant is one of the best in Omaha hands down.
ChZDSUhNMG9nS0VJQ0FnSURndDYteWJnEAE,Best Vegan food in Omaha!
ChdDSUhNMG9nS0VJQ0FnSUNnblpudzBnRRAB,Amazing vegan selections...everything I had was FABULOUS!!!
ChdDSUhNMG9nS0VJQ0FnSUNRZ1pTUDhRRRAB,
ChdDSUhNMG9nS0VJQ0FnSURndWRqam53RRAB,"I can't leave a review of the food, but I can about their hours posted.  We were travelling across the county and excited to eat there this past Sunday.  After being in the car for 10 hours, we arrived at 8:20.  Their hours say they close at 9:00.  We were promptly told that their kitchen closes at 8:30 and we could purchases desserts only.  The website does not indicate the kitchen closes at 8:30, so this was a waste of time for us and disappointing that we couldn't even get food to go (we already know what we wanted) as we asked about that too.  We passed on the desserts and went to another local establishment (spent $100) that had vegan options and it turned out to be a wonderful decision."
ChZDSUhNMG9nS0VJQ0FnSUNneXEtcVRnEAE,"Seitan buffalo wings! Love them!  Have them everytime I go as an appetizer.  Last time I went, also had the buffalo mac & cheese.  Each time I visit it's a wonderful surprise!!!"
ChZDSUhNMG9nS0VJQ0FnSURnLVppM2JBEAE,
ChdDSUhNMG9nS0VJQ0FnSUN3anFXdXZBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURBX3AyZmVBEAE,"I'm not vegan, but everything I ate was exceptional good for any restaurant. Trying the nachos was a bit scary, but they turned out to be my favorite dish."
ChdDSUhNMG9nS0VJQ0FnSURRdmVQQmdnRRAB,"The food there is excellent, I seem to never be able to find any room for their amazing desserts.  The best restaurant in town, just so happens to be vegan as well.  6 stars."
ChdDSUhNMG9nS0VJQ0FnSURRcUpQZnpRRRAB,Delicious! Friendly Vegan!?
ChdDSUhNMG9nS0VJQ0FnSUNRZ2RIZHhRRRAB,"Grab the food to go and you will be in heaven! However delicious food should not come with horrid customer service. We went out for a girls night with our Bride-to-Be and they literally all but forgot our table!!! (We obviously made a reservation for this event.) Our waitress went to refill our water and literally never brought it back. We ordered an insane amount of food to try everything and were given one glass of water and a set of drinks the whole night. I've never been so disappointed in a restaurant. Grab the food to go. Or go to Barnes and Noble and buy the cookbooks that  the creator of restraunt has published including ""Isa Does It"" and ""Veganomicon."""
ChZDSUhNMG9nS0VJQ0FnSUNndHJTNlB3EAE,"Incredible! So good! So filling! Modern Love's house patty, sesame seed bun, cashew cheddar, pickles, tomato, red onion, lettuce, and special sauce. Wonderful staff and service. Would highly recommend to anyone!"
ChdDSUhNMG9nS0VJQ0FnSURRb29maGlBRRAB,"We ate here tonight and savored every bite! We started with the Buffalo Wings which I'm still astonished weren't made of meat. I had the Curry and my husband had a Mac and Cheese (but not actually cheese) bowl. Both were seasoned perfectly, beautifully plated, and obviously made from the freshest ingredients. The desserts were devine! We had Carrot Cake and the Snicker Pie, which melted in our mouths. Our server was attentive and quick. When you go, be sure to make reservations, and expect a tight fit in the parking lot. The portions are perfect-size but my husband and I discussed how patrons (such as our parents who appreciate the large, starchy portions of an old supper club), might be disappointed by the serving size. but overall, a unique and mouthwatering dining experience!"
ChZDSUhNMG9nS0VJQ0FnSURnNXVPVklBEAE,Delicious vegan comfort food!
ChZDSUhNMG9nS0VJQ0FnSURRa2U3V01BEAE,
ChZDSUhNMG9nS0VJQ0FnSURBek9Pb1JBEAE,
ChZDSUhNMG9nS0VJQ0FnSUNBeDR5Zkd3EAE,
ChZDSUhNMG9nS0VJQ0FnSUNncW92b2FnEAE,My first time eating at a vegan restaurant.  Everything was amazing!
ChdDSUhNMG9nS0VJQ0FnSURnOHBmbF93RRAB,"I decided to give this place a shot after hearing so much about it. I highly recommend a reservation, as it was packed on a Thursday night. The restaurant is small and quite loud, but the service was amazing! I had their daily special of fried mushroom, kale slaw, gravy, and a corn muffin with their Elvis pie. The dinner was good, but I don't think vegan is for me. They called it their ""KFC"" which was too much. The slaw and muffin were quite good. The pie had a graham cracker crust with pb custard, bananas, and a chocolate ganache topping. The flavors were all good, but I felt the chocolate kind of overpowered the others. Overall, I would recommend this place to anyone who is adventurous with their food. I will definitely be back to try another of their meals."
ChZDSUhNMG9nS0VJQ0FnSUNneXBDcldREAE,
ChZDSUhNMG9nS0VJQ0FnSURnN2Npa0x3EAE,Great service and fantastic food. Do yourself a solid and eat here!
ChdDSUhNMG9nS0VJQ0FnSURnbVB2MS13RRAB,
ChdDSUhNMG9nS0VJQ0FnSUN3OFBYZjVBRRAB,"Our family great enjoyed this dining experience!  We were able to get a table quickly although it was a busy Saturday night. Would recommend a reservation on the weekend.  Food, service and atmosphere were A++"
ChRDSUhNMG9nS0VJQ0FnSURnNUp0ZRAB,"When I was pregnant with my second child, this was my go to place. I love their salads! Fresh and flavorful. They have very good cakes too. The staff was warm and always helpful. I just love it here."
ChZDSUhNMG9nS0VJQ0FnSURRbkpDU2F3EAE,Such a lovely place to dine. Make a reservation because even when I come here by myself which is most of the time there is a wait.
ChdDSUhNMG9nS0VJQ0FnSUNBaklxUHl3RRAB,"I'm not big on the whole vegan lifestyle, that should be apparent with all my BBQ reviews, but this place puts good flavor in there food and the wait staff was awesome, as always my date wasn't half bad and is begging me to go again regardless of the hour & half drive."
ChZDSUhNMG9nS0VJQ0FnSUN3cXVHSlF3EAE,
ChdDSUhNMG9nS0VJQ0FnSUNRaklHWW13RRAB,Delicious!
ChdDSUhNMG9nS0VJQ0FnSURROGEyRWlnRRAB,"Amazing food, has potential to convert everyone to become vegan. I definitely recommend this restaurant to anyone! You will not miss meat!"
ChdDSUhNMG9nS0VJQ0FnSURnLTZmVThRRRAB,"The staff were friendly and courteous. The food was decent, but not great. It's definitely the best vegan food in general that I've had in Omaha, but that's not saying much. I'm super glad it exists, since I got the impression vegan options are a rarity here."
ChZDSUhNMG9nS0VJQ0FnSUN3MVlMbE9REAE,
ChZDSUhNMG9nS0VJQ0FnSURnbnFLZWNREAE,Super
ChdDSUhNMG9nS0VJQ0FnSUN3dzdQZm1RRRAB,"An absolute treat of a vegan diner. The staff was exceptionally friendly, the food was perfectly made and tasted phenomenal. The buffalo wings are worth the trip alone. Would highly reccomend to vegans and non vegans alike."
ChdDSUhNMG9nS0VJQ0FnSUNndGJPQ3VRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNRcl9TUUV3EAE,"Amazing food, great prices. Get the Mac."
ChZDSUhNMG9nS0VJQ0FnSURRbTdxT1BREAE,Loved this place and the waitresses were awesome....
ChZDSUhNMG9nS0VJQ0FnSUNBd1BHS2FBEAE,"Amazing new menu, loved every item. Gladly will be going back again and again."
ChZDSUhNMG9nS0VJQ0FnSUNRaG9tbFdBEAE,
ChZDSUhNMG9nS0VJQ0FnSUNRZ0ktd1RREAE,Amazing. Make a reservation because they're busy! I have a feeling *everything* on the menu is just as fantastic as it looks.
ChZDSUhNMG9nS0VJQ0FnSURRLXJQWEV3EAE,Great vegan food! Service was just a bit slow.
ChdDSUhNMG9nS0VJQ0FnSURBNW9HLV9nRRAB,Vegan loved it. Hope to go back soon.
ChZDSUhNMG9nS0VJQ0FnSURBcTViQkxnEAE,
ChZDSUhNMG9nS0VJQ0FnSUNneFlLckJBEAE,Great Vegan Place in Omaha!!
ChdDSUhNMG9nS0VJQ0FnSUNROE1pLWdRRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNBeXJ5RjdRRRAB,"Great VEGAN restaurant!  The #1 Vegan dining in Omaha, NE."
ChZDSUhNMG9nS0VJQ0FnSURneUpqaE5nEAE,excellent place for vegan dining.  slightly more pricey
ChdDSUhNMG9nS0VJQ0FnSUNBbWRyem53RRAB,The food is delicious! OMG seriously so good!
ChZDSUhNMG9nS0VJQ0FnSURRci1fNkVnEAE,"Such a wonderful establishment. Laid back and EVERYTHING you eat will be amazing. If you're picky or think you should have meat for every meal... try it anyway! Try something new, it may surprise you how good it is! You should respect the expertise and skill as it served though
.. because they know what they are doing here! This is flavor and knowledge that you will not regret trying. Cauliflower wings a must try! Will be back as often as I can."
ChdDSUhNMG9nS0VJQ0FnSURRa1pmczVBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURRakxiOFBBEAE,"I usually don't write reviews, but I had to with this place. The food was so tasty. The staff was very sweet and I definitely will be coming back again and again."
ChZDSUhNMG9nS0VJQ0FnSUNnNW91SFNREAE,Very intimate restaurant and fully plant based. Delicious and satisfying food and drinks.
ChdDSUhNMG9nS0VJQ0FnSUNnbGJxYzh3RRAB,Awesome food
ChZDSUhNMG9nS0VJQ0FnSUNRMTVLcUFnEAE,
ChdDSUhNMG9nS0VJQ0FnSUN3Z3RlYmd3RRAB,Absolutely the best!!!
ChdDSUhNMG9nS0VJQ0FnSUN3dzhMVjNRRRAB,"I am a carnivore.  But the food at Modern Love is the B.O.M.B.!!  That Brussels Aioli is a blessing in a bowl! The Mac N Shews is PHENOMENAL!  I also had the Poblano Corn Chowder...DYNAMITE!  And the Gyro?!?  I couldn't believe it was not meat!  Seriously, I am coming back.  Modern Love is my new favorite restaurant!!"
ChZDSUhNMG9nS0VJQ0FnSUNneXFiNEJBEAE,Absolutely the best food ever! Vegan OR S.A.D.! Iwill return every time I get into the Omaha area. Already planning a trip here to bring the the family and also vist the Omaha zoo.
ChdDSUhNMG9nS0VJQ0FnSURBellUOThBRRAB,"We ordered a bacon burger and it was really good! It tasted almost like a real burger!
The atmosphere is really cute, and the wait staff is super friendly. The whole restaurant is vegan which is super cool. 10/10 I come here about once a month and I love it."
ChdDSUhNMG9nS0VJQ0FnSURnZzVhTHRRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNRcWR2MWF3EAE,Amazing vegan food and drinks.
ChdDSUhNMG9nS0VJQ0FnSUNRbHNPLTZnRRAB,
ChZDSUhNMG9nS0VJQ0FnSURnZ0pDTkxnEAE,
ChdDSUhNMG9nS0VJQ0FnSURBOTVYQW9BRRAB,"I travel a lot and always seek out vegan restaurants when in a new city. From New York City, to Las Vegas, to Dallas....Modern Love is AMAZING!! We picked up Caesar salads and the dressing is the best we have ever tased. The Cheezburger was to die for and the Gyro was delish!! We are in Omaha for a couple of days and will have to return. ❤️❤️❤️❤️"
ChdDSUhNMG9nS0VJQ0FnSURBMUwzOHdRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUN3bDhpS0p3EAE,I have been there many times with my daughter.  She is vegan and I am not.  Every time the food is awesome.  Portions are huge. Think about sharing.   Desserts are to die for.
ChdDSUhNMG9nS0VJQ0FnSURRbWMtN3lBRRAB,Awesome food and service! I can find vegan and GF dishes here. The mac’ n chews is great. So is the Schnitzel!  Highly recommend.
ChdDSUhNMG9nS0VJQ0FnSUN3cUxhSWhRRRAB,"It was better than expected. So much flavor, staff are friendly, and it's a great atmosphere."
ChZDSUhNMG9nS0VJQ0FnSUNBN05YSE1BEAE,
ChdDSUhNMG9nS0VJQ0FnSURRdy1uT29nRRAB,"One of the best vegan restaurants I have ever been to! We drive from Lincoln solely to dine here. Seating is cramped but the food is worth it. Isa, the creator, is a genius!"
ChZDSUhNMG9nS0VJQ0FnSUNnX0oydkZnEAE,"Delicious, creative vegan treats for the taste buds!"
ChdDSUhNMG9nS0VJQ0FnSURneFlMZWlnRRAB,
ChZDSUhNMG9nS0VJQ0FnSURnemJTalRnEAE,
ChZDSUhNMG9nS0VJQ0FnSUNnMjVHOEpREAE,"Love this place, great selection and the team here is awesome."
ChZDSUhNMG9nS0VJQ0FnSURBZ182S1dBEAE,"Dined here this past weekend with a group of 11. I decided to try the Bacon Cheeseburger but it only took one bite for me to give it a NOPE! I'm not one to give up on a dish but this was especially gross. As I brought the burger towards my face I started to smell something like a wet sock. After my first bite, I found that the char on the patty made it taste like a dirty rug. The bacon was mushy, which fit right in with the rest of the burger. My wife didn't believe me, but almost puked after giving it a taste. More people in my group gave it a shot and the burger was successful at delivering many frowning faces.

The sprouts app was great and the Gnocchi was tasty. We decided to try the cheese cake, but only 1 out of 11 in our group actually thought it was OK. Everyone else thought it was horrible. I would come here again but I definitely know what to avoid on the menu."
ChZDSUhNMG9nS0VJQ0FnSUNnN09lOE9BEAE,Always a great meal and service.
ChZDSUhNMG9nS0VJQ0FnSUN3NS0zTFFBEAE,
ChZDSUhNMG9nS0VJQ0FnSUNnc09iLVRnEAE,
ChdDSUhNMG9nS0VJQ0FnSUNBX3RLTnRnRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNnakxqbVZREAE,Love the food.
ChZDSUhNMG9nS0VJQ0FnSUN3OWIyQ0pBEAE,
ChdDSUhNMG9nS0VJQ0FnSURncTRxT3VnRRAB,"I'm not vegan, but the food here is amazing and reasonably priced with excellent service."
ChdDSUhNMG9nS0VJQ0FnSURnb3Jpb3VnRRAB,Fantastic food. I’m not a vegan but I’ll definitely eat here again
ChZDSUhNMG9nS0VJQ0FnSURnZ3BTLWVREAE,
ChdDSUhNMG9nS0VJQ0FnSUNRbzhhNTZ3RRAB,
ChdDSUhNMG9nS0VJQ0FnSUNRdEltcWtnRRAB,My vegan fiancee loved it but it took FOREVER to get our food to go.
ChZDSUhNMG9nS0VJQ0FnSUNRbDQyUFJ3EAE,
ChdDSUhNMG9nS0VJQ0FnSURRdGZDMDZRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUN3cHBpeU5nEAE,
ChZDSUhNMG9nS0VJQ0FnSURRaExiblB3EAE,
ChZDSUhNMG9nS0VJQ0FnSUNReHRhalJBEAE,Absolutely amazing food! Everything is vegan and scrumptious! I had the Mac and chews and my S.O. had the pot pie. We had the quesadilla for appetizer and it was the best quesadilla we have ever had. We had the gingerbread cheesecake and the modern sundae for dessert. I highly recommend the sundae. <3 I seriously am so sad that we live out of state because when we go back home  in going to miss this place.
ChZDSUhNMG9nS0VJQ0FnSUNRbWNfVGNREAE,"Great atmosphere, amazing food! We loved it, huge thanks to the staff for a job very well done."
ChdDSUhNMG9nS0VJQ0FnSUNRMGZuMmxRRRAB,"So according to the reviews this is the best vegan place in Omaha, but that is only because this place is literally the only 100% vegan joint in Omaha. The pasta was hoooorrrrriiibbllleeeee! BUT it’s nothing that had to do with Modern Love, I just learned that I hate that style of pasta. The buffalo wings were great. I think the gyro was pretty good but my wife thought it was horrible. The apple pie bread pudding was amaaaazzziiiinnnngggg! All in all this place wasn’t that great though."
ChZDSUhNMG9nS0VJQ0FnSURRbHB2WE5BEAE,
ChZDSUhNMG9nS0VJQ0FnSURBcEtDNlFnEAE,Amazing food!
ChZDSUhNMG9nS0VJQ0FnSURBME15bUNBEAE,I got the Mac and cheese type dish and it was very good! The dessert was a bit too sugary for my taste but the food here seems generally very well made and creative.
ChdDSUhNMG9nS0VJQ0FnSURBeHBlODBRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNBaUtxRVZnEAE,
ChZDSUhNMG9nS0VJQ0FnSUN3d3I3OE93EAE,"It's a little pricey but definitely worth it! They have great food. I personally love the vegan burger, it's huge! The side of potatoes are so good too. Definitely coming back. The cheese cake is great too."
ChdDSUhNMG9nS0VJQ0FnSUNna3RQQTFRRRAB,"We were seated immediately by the friendly hostess!  The food was beyond delicious, plated beautifully, and the dessert menu was very hard to choose just one item!  I will definitely be going back for more!  :)"
ChZDSUhNMG9nS0VJQ0FnSUNRcmV1MWVREAE,"This place is a vegan gem in the largely meat-centtic Omaha metro. We had cauliflower buffalo wings as an appetizer and they were fantastic - spicy, crispy, and drizzled with a nice creamy sauce. The Mac and Shrew was delicious - perfectly breaded, crispy tofu over a solid vegan Mac n cheese. The Spicy Marinara Gnocchi was also amazing - very flavorful sauce over soft fluffy potato pasta topped with the best vegan ricotta I've ever tasted. The desserts were also very good - a delicious peanut butter and chocolate pie as well as a tasty sundae with vegan ice cream that beats most dairy ice cream any day. Its kinda expensive but 💯 worth it."
ChZDSUhNMG9nS0VJQ0FnSUNneFBHMk1nEAE,We enjoy eating at Modern Love. Vegan and delicious entrees. A jewel in Omaha.
ChdDSUhNMG9nS0VJQ0FnSUNnNXNPNDl3RRAB,Amazing vegan food.
ChZDSUhNMG9nS0VJQ0FnSUNnd05ublV3EAE,Try it! It's great!
ChZDSUhNMG9nS0VJQ0FnSURRbFlfV1d3EAE,"Went there about a year ago.  My wife is vegetarian, I am not, but I have eaten a lot of vegetarian and some vegan dishes in my day. The place was packed, so obviously doing well. However, the waitress was borderline rude, and both my wife and myself thought the food to be average and over-priced. Won't be back."
ChdDSUhNMG9nS0VJQ0FnSUNBdkxfUXd3RRAB,
ChZDSUhNMG9nS0VJQ0FnSURndDV2N1JnEAE,
ChZDSUhNMG9nS0VJQ0FnSUN3aExLaExBEAE,This is a must visit place if you like authentic vegan food!
ChZDSUhNMG9nS0VJQ0FnSUNBNkxENUF3EAE,"Great food, must try!"
ChZDSUhNMG9nS0VJQ0FnSURRdmVuU1RREAE,"Awesome vegan food. It's a small, cozy place so get here early or have a reservation."
ChdDSUhNMG9nS0VJQ0FnSUNRZy1TaDZRRRAB,"So happy to find a dedicated vegan joint in Omaha, where I never thought I would find one.  I ordered the wings and mac and cheese and loved both of them.  Will definitely be back when I'm in the area.  We did not make a reservation and got lucky to arrive with a table to sit at.  If you plan on going here on a weekend evening, make a reservation!"
ChdDSUhNMG9nS0VJQ0FnSUNndF9IMzRnRRAB,Awesome experience food was great staff was very accommodating
ChZDSUhNMG9nS0VJQ0FnSURRcDdTWVBREAE,
ChdDSUhNMG9nS0VJQ0FnSUNndDhXT3N3RRAB,
ChdDSUhNMG9nS0VJQ0FnSUN3cW92el9BRRAB,"I've been experimenting with plant based diet and happened to find Modern Love and the menu alone drew me in. Rich, delicious flavors, and mouth feel that rivals the animal versions of their dishes. Oh, and desserts that you can taste by just looking at the menu. Honestly didn't know what to expect. Small with intimate atmosphere, perfect for couples night out. Priced in the medium range but so freaking worth it. Afford yourself the pleasure, you won't regret it."
ChdDSUhNMG9nS0VJQ0FnSUNBc2ZqUDB3RRAB,Amazing Service and Food
ChZDSUhNMG9nS0VJQ0FnSUNRNFlDX0h3EAE,
ChdDSUhNMG9nS0VJQ0FnSUNBcVpmTXJnRRAB,Quick and yummy food! Make a reservation!
ChdDSUhNMG9nS0VJQ0FnSUNBbmVDSTlRRRAB,"I'm not a vegan, but was curious when visiting recently. I arrived to a buzzing restaurant and a friendly greeting. The food was really fantastic.. flavours well balanced, dishes innovative.
The service was genuinely friendly and the waiters product knowledge was excellent. Also had a great Iowan beer.
Well done to the owners and staff of this place.. very impressed."
ChdDSUhNMG9nS0VJQ0FnSURBN3NLM3VRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNRel9lYUFREAE,Great friendly staff! Defintly recommended the Mac and shew!
ChdDSUhNMG9nS0VJQ0FnSUNRc3NLZjh3RRAB,
ChdDSUhNMG9nS0VJQ0FnSURnb2JqTnNRRRAB,"This was awesome food! I'm a vegetarian, but my husband eats meat. We both thought it was outstanding. What a Midwest gem!"
ChdDSUhNMG9nS0VJQ0FnSUNBOTRERHhBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURBMS1fR01REAE,"Excellent service. Superb food, large portions. Will definitely make another trip from Iowa just to eat there again."
ChdDSUhNMG9nS0VJQ0FnSUNnbnJpRl9nRRAB,"My husband and I drove 7 hours out of the way on our road trip to go to Modern Love. It was so worth it! Our server was wonderful and our meal was incredible. The Brussels sprouts were amazing! I had the Mac and Shews and my husband had the gnocchi. Both were delicious. Definitely save room for dessert too!  This was probably a once in a lifetime experience for us, due to location, but I'm so glad we made the trip. Just a tip though: make sure to make reservations. I'm glad I did, because the space is very small and stays busy."
ChdDSUhNMG9nS0VJQ0FnSUNBNlB2V3hnRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNBcW9XRUNBEAE,
ChdDSUhNMG9nS0VJQ0FnSURRNmNYYjBBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURnXzVycUtREAE,
ChZDSUhNMG9nS0VJQ0FnSURRXzlLX0R3EAE,
ChdDSUhNMG9nS0VJQ0FnSURncHZiRm9nRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNBOUxDYTVnRRAB,Great food
ChZDSUhNMG9nS0VJQ0FnSURnb0xTR1dnEAE,
ChdDSUhNMG9nS0VJQ0FnSURnOFo3NG1nRRAB,great  vegan food
ChdDSUhNMG9nS0VJQ0FnSURnd2NpNDVnRRAB,Wonderful food..Vegan menu and nice preparation​
ChZDSUhNMG9nS0VJQ0FnSUNRMk4yS2NBEAE,I could eat the Mac & Shews everyday!
ChZDSUhNMG9nS0VJQ0FnSUNBb0ozUlB3EAE,
ChZDSUhNMG9nS0VJQ0FnSUN3Nk1hU1JBEAE,"The food is amazing! I had the Rangoon, and the BLT and both were exceptional. I was not seated quickly, but it was just an accident. I went on a Sunday evening and there was no need to make a reservation. It is a great place to have a casual, healthy, delicious meal!"
ChZDSUhNMG9nS0VJQ0FnSURRdTdic2RREAE,
ChdDSUhNMG9nS0VJQ0FnSUN3cHFMTGhnRRAB,"Showed up on a Friday night place was packed, we were say right away the service was very good and was very pleased with the food."
ChZDSUhNMG9nS0VJQ0FnSUNRLXFDdURREAE,
ChZDSUhNMG9nS0VJQ0FnSURRemQtY2N3EAE,"Amazing food, warm environment, friendly staff."
ChZDSUhNMG9nS0VJQ0FnSURBdDVHUE9REAE,"I came in to order take out and no one greeted me, I then proceeded to ask if they do carry out and was told yes that she would be with me shortly. I waited for 20 minutes and then a girl told me, ""fair warning but it's going to be 45 minutes or more for take out."" I said she could have told me that in first place before I waited for 20 minutes and got a huge attitude and told me, not in a nice way to have a good night. This is the first review I have ever written, I just couldn't believe how rude they were."
ChZDSUhNMG9nS0VJQ0FnSURBX0tHcUJ3EAE,Piccata was not edible. Other food was ok. I do not recommended this restaurant.
ChdDSUhNMG9nS0VJQ0FnSUNneE9PaGx3RRAB,
ChZDSUhNMG9nS0VJQ0FnSUNRcmIzV2F3EAE,"Be sure to download the open table app and reserve a spot, as it can get crowded quickly. As it gets crowded, all diners get intimately acquainted, this is a warning, space gets tight. Parking is easy off of the Main Street (Center) and the food is to die for. Vegans and foodies rejoice!"
ChdDSUhNMG9nS0VJQ0FnSURBMG9lT2xRRRAB,One of my favorite places in Des Moines.. always great food
ChZDSUhNMG9nS0VJQ0FnSURBOGVldlZ3EAE,
ChdDSUhNMG9nS0VJQ0FnSURRclliNTVnRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNnOGZxTF93RRAB,
ChdDSUhNMG9nS0VJQ0FnSUNnNnJLUzJnRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNBdGY3SHdBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURBb1BpX1lnEAE,"Very good food. Not much seating though, so make a reservation."
ChZDSUhNMG9nS0VJQ0FnSUNRN3NTZVZREAE,"Cozy and quaint place, food was delicious. But if you have nut allergy you might want to avoid this place? I have a nut allergy but I could tolerate my entree very well. Dessert was very good also. Was worth it."
ChdDSUhNMG9nS0VJQ0FnSUN3X1B1cjB3RRAB,Loved all the food here!
ChZDSUhNMG9nS0VJQ0FnSURRcVBpTk9nEAE,Hands down best vegan food in Omaha. If you are vegan vegetarian or a meat eater it doesn't matter this food is amazing and will fill you up. Get the Mac and Shews and you will not be disappointed!
ChdDSUhNMG9nS0VJQ0FnSUNRcjV5UXVRRRAB,"Amazing! This is our favorite restaurant in the area- for vegans and omnivores alike! Their seasonal menus bring about some of the best foods that I find myself craving but in a cruelty-free way! Plus, the menu staple of a variation on a Caesar salad (kale, grilled romaine) never disappoints. It is a small place so make reservations!"
ChdDSUhNMG9nS0VJQ0FnSUNRMUpXdTlRRRAB,"Excellent food and Their Pina Colada Coconut Cream Pie is to die for, and the service is top notch,everyone there is really nice"
ChdDSUhNMG9nS0VJQ0FnSUNRMTZPN3VRRRAB,
ChZDSUhNMG9nS0VJQ0FnSURncFpmLVJ3EAE,"The food was amazing, the service was horrible. I would recommend ordering to go, and even then, the woman next to me sat there waiting for her to go order for about 30 minutes.

Food was still great, especially the Modern Burger."
ChdDSUhNMG9nS0VJQ0FnSUN3Mm9hc3V3RRAB,Wonderful variety of awesome vegan cuisine
ChZDSUhNMG9nS0VJQ0FnSUNBMmFlVkRREAE,"I was so excited to try this place and left very disappointed. I came here with my family. The atmosphere was less than pleasant, it was very crammed and loud. My mom can't talk very loud at all due to a vocal condition and I couldn't hear a single thing she said basically the entire time. It left everyone a little frustrated. The appetizers were great, we had the buffalo wings and rangoon and I really enjoyed the wings, but then we had to wait over an hour for our food. I was not impressed by the main courses at all. I got the sweet potato enchilada and firstly was extremely confused as to how i was supposed to even eat it. When I started eating it, it was extremely bland. I wasn't a fan. The elote was SMOTHERED in the red chili powder, I mean absolutely smothered. It was ridiculous, you couldn't even see corn through the thick coat of chili powder...I ended up having to scrape it off to make it edible. My boyfriend got the bibimbap which was pretty good but nothing mindblowingly good. Mom and sister got the gyros which I didn't like at all, but they enjoyed. Sisters boyfriend got the burger which I thought was pretty good. All in all, the food was alright but nothing out of this world or stellar, especially for the price.

The service was pretty sub par too. We had a reservation at 8, apparently they close at 9 because we felt very rushed. You can't make us wait for an hour for our food, then rush us because you want to close! I barely took three bites by the time the waitress asked if we wanted boxes, I just said ""I have no idea if I will, yet"". It was a little annoying. Shortly after she asked if we wanted dessert, I was still barely halfway through my meal so...still...I have no idea if I will! All in all, I probably would not go back especially for that price point."
ChdDSUhNMG9nS0VJQ0FnSURnc05MOHhnRRAB,"Good food, Great for vegans or anyone looking for something new to try. Great service, amazing food"
ChdDSUhNMG9nS0VJQ0FnSURnODRqcF9BRRAB,
ChdDSUhNMG9nS0VJQ0FnSURnc2NDX3pBRRAB,Awesome food and staff A++++!
ChdDSUhNMG9nS0VJQ0FnSUN3Ni0tMl93RRAB,Worth adjusting your schedule & going out of your way (which I did on my cross-country trip)!
ChZDSUhNMG9nS0VJQ0FnSURBZ0pQTVRnEAE,"All their foods was very delicious specially their salad, it's perfect for my daily diet.."
ChZDSUhNMG9nS0VJQ0FnSURRbDdpQ09REAE,Sadly downgraded my rating. :( I hate to say it but the food hasn't been as good in the past 6-12 months (writing this in June 2017).
ChdDSUhNMG9nS0VJQ0FnSURRbDdhejBRRRAB,Great food and service!
ChZDSUhNMG9nS0VJQ0FnSUN3bFBTY2F3EAE,It's like eating in a cozy home with comfort food that is tasty and vegan.
ChZDSUhNMG9nS0VJQ0FnSUNndjg2YVpBEAE,Absolutely amazing all vegan comfort food menu. Offerings change seasonally. Small place so reservations are recommended (though you can usually get a table without one if you don't mind a small wait). Excellent service to pair with the delicious and filling food!
ChZDSUhNMG9nS0VJQ0FnSUN3OS03NVNnEAE,It felt as if I were in a crowded barn. Atmosphere was not comfortable.  I could touch elbows with the people at the next table.  Food was okay at best.
ChZDSUhNMG9nS0VJQ0FnSUNBeXZidURBEAE,"Quite overrated - the food quality and quantity are very low compared to expectations - we are both vegetarian I do believe they rely on the fact that this is the only vegan restaurant in Omaha.Servers were okay but rather cold.
We left a big sum of money there and still felt hungry; frankly the only decent dish was the soup. We will not return and I do not recommend this restaurant to other vvegetarians/vegan people."
ChdDSUhNMG9nS0VJQ0FnSURnaU9qeXVnRRAB,Great tasting vegan food!
ChdDSUhNMG9nS0VJQ0FnSUNRbGRxdHB3RRAB,"""Quick service and food was pretty good."""
